"Observation
Year","Standard
Week","Pest
Value",MaxT(°C),MinT(°C),RH1(%),RH2(%),RF(mm),WS(kmph),SSH(hrs),EVP(mm)
1997,5,9,27.1,18.4,89.4,68,0,1.8,8.6,20
1997,6,8,28.7,18.4,93,67,0,1.7,9,20.6
1997,7,10,29.4,18.4,90.8,64,0,1.6,9.2,21.1
1997,8,62,29.6,17.9,94,62,0,1.6,9,22.2
1997,9,214,30.3,18.8,89.7,62,0,1.5,9.5,24.4
1997,10,127,31.3,17.8,91.9,64,0,1.5,9.1,22.9
1997,11,90,31.1,17.5,92,62,0,1.4,8.4,23.8
1997,12,158,32.2,22.8,95.1,65,0,1.6,7.5,25.7
1997,13,671,31.7,20.6,86.9,60,11,1.9,8.2,28.4
1997,14,1953,32.4,20.9,85.6,58,12,2.1,8.1,30.7
1997,15,1699,31.3,21.1,91.6,55,12.8,2.3,8.4,32.8
1997,16,2076,32.8,20.8,87.1,56,26,2.7,9.5,34.1
1997,17,490,33.3,21.2,91.7,58,0,2.7,4.3,35.2
1997,18,538,33.7,21.5,90.8,60,4,2.9,4.6,33.2
1997,19,162,40.2,26.8,80.6,55,0,3,5.1,33.3
1997,20,134,35.1,25.1,87.8,54,20.8,4.2,6.1,39.8
1997,21,49,36.4,25.8,85.1,59,3.2,4.1,6.8,46.4
1997,22,33,34.4,24.4,85.1,55,38.6,3,6.1,41.7
1997,23,6,33.1,23,92,57,83.6,3.6,6.9,42.3
1997,24,67,33.1,24.1,88.8,63,36.2,5.1,7.4,33.7
1997,25,3,33.7,25.3,91.4,67,70,6.4,7.5,37
1997,26,6,32,23.8,93.3,69,117.6,5.6,7.7,38.8
1997,27,19,31.8,22.6,92.2,72,7.9,6,6.2,35.3
1997,28,14,32.1,24.4,91,72,8.2,5.9,7.6,29.5
1997,29,31,32.4,23.9,91.9,73,27.5,5.4,7.5,27.5
1997,30,33,31.9,24.3,92.3,78,22.6,6.7,7.3,28.6
1997,31,19,31.4,24,92,76,27,5.6,6.8,28
1997,32,55,30.9,23.5,91.4,76,26.9,5.9,6.3,24.1
1997,33,95,32.6,25,93.6,73,29.8,5.1,5.7,28.2
1997,34,102,30.8,23,94.4,78,45.2,5.3,5.1,23
1997,35,182,31.7,23.7,93.9,76,93.6,4.2,5.8,24.9
1997,36,290,29.6,23.4,93.6,75,217.4,3,5.5,25.6
1997,37,1167,31.6,21.7,89.3,75,36,2.9,5.8,24.7
1997,38,1250,32.5,22.1,88.8,76,2,2.1,4.3,23.9
1997,39,6576,31.1,22.2,87.6,75,0,1.6,4.5,23.2
1997,40,5953,29.7,21.7,89.9,76,15.2,2,4.5,21.1
1997,41,5103,29.1,20.6,88.7,72,14.9,1.6,3.9,18.8
1997,42,3832,28.8,20.1,87.6,74,14.4,1.8,3.6,19.5
1997,43,633,30.4,21.1,88.3,74,7.2,2,4.4,20
1997,44,1891,31.4,21.4,88.1,76,0,1.7,3.8,16.7
1997,45,2959,29.6,20.9,90,70,5.8,2.3,4.2,17.3
1997,46,1914,29.8,21.5,91.5,64,18,1.7,4.4,20.4
1997,47,172,29.6,20.6,89.5,64,17.4,1.7,4.3,20.8
1997,48,78,29.8,20.8,83.6,65,1.8,2.1,4.8,19.7
1997,49,28,27.4,20.7,90.5,67,47.6,1.8,4.8,19.7
1997,50,34,27.9,21,89.2,65,0,1.9,5.7,18.3
1997,51,7,30.5,21.1,86.1,67,4.9,2.1,5.7,17.3
1997,52,7,30.1,20.5,85.2,70,4.6,2.5,5.7,20.7
1998,1,4,28.2,30.2,94.9,81.9,0,3.7,4.1,3.4
1998,2,4,28.4,19.3,96,84.3,0,3.7,7.7,3.1
1998,3,6,28.9,20,93.1,89.7,0,2.7,8,3.1
1998,4,6,28.2,19.8,93.1,88.4,0,2.9,4.2,2.9
1998,5,57,29.6,20.1,94.3,85.7,0,2.5,8.5,3.6
1998,6,39,29.1,19.1,93.1,87,0,2.5,8,3.6
1998,7,31,29.7,18.2,92.6,83,0,2.7,9.3,3.9
1998,8,41,30.6,21.5,88.7,86.3,0,2.5,9.2,4.1
1998,9,118,30.8,21.3,91.7,86.4,0,2.2,9.3,4.5
1998,10,130,31.7,21.6,91.9,88.9,0,2.2,8.5,4.4
1998,11,63,32.1,21,92.1,86.3,0,2.1,9.6,5.2
1998,12,527,33,21.2,87,84.1,0,2.4,9.1,5.6
1998,13,1080,33.1,22.1,90,84.3,0,2.7,7.9,5.6
1998,14,812,33.4,22.1,84.6,81.9,0,3.4,9.5,5.9
1998,15,409,32.5,21.4,88.1,60.1,0,3.7,9.7,6
1998,16,116,33.5,22.4,86.7,61.4,0,4.2,9.2,6.2
1998,17,169,33.4,22.8,88,69.4,0,4.4,7.7,6.1
1998,18,77,34.4,23.9,86.3,62.6,0,4.8,10,6.7
1998,19,214,34.5,23.2,86.1,67.6,0,4.8,9.7,6.4
1998,20,52,36.1,24,84.4,53.3,0,6.8,9.5,6.9
1998,21,21,40.3,25.7,84.6,65.4,0,6.9,7.5,8
1998,22,7,42.7,27.6,88.7,57.7,0,4.9,7.3,10.1
1998,23,2,40.3,27.6,76,57.3,0,5.9,7.1,9.9
1998,24,8,34.6,25.1,84.1,62.4,0,8.3,1.3,5.9
1998,25,6,33.4,25.2,81.9,68.4,0,10.2,2.4,4.3
1998,26,39,33.7,25.9,82.4,65.5,0,9,2,5.6
1998,27,40,31.6,25.3,85.9,71.8,0,9.2,3.8,5.1
1998,28,11,31.3,25.6,87,71.8,0,9.3,3.8,4.2
1998,29,4,33.8,25.7,83.4,61,0,9,4,4.9
1998,30,8,31.2,23.9,91.6,83.9,0,10.5,3.5,4.6
1998,31,20,30.3,23.4,92.9,87.7,0,9.2,3.3,3.6
1998,32,72,29.5,22.6,94,94,0,9.4,3.8,3.6
1998,33,37,30.6,23.5,92.7,89.1,0,7.3,4.6,4.2
1998,34,83,30.9,23.7,93.7,90,0,7.6,3,3.8
1998,35,685,30.2,23.8,94.1,87.1,0,7,3.9,3.2
1998,36,864,30.3,23.5,94.1,88.6,0,5.6,3.2,4.3
1998,37,1690,30.1,24,93.3,84.7,0,5.2,4.6,4.8
1998,38,3599,31.4,23.9,94.1,84.9,0,3.7,4.4,3.1
1998,39,3538,31,23.7,90.6,88.6,0,2.9,5.7,4.6
1998,40,4127,31.5,23.7,89.6,86.4,0,3.4,5.6,4.7
1998,41,1683,29.2,22.9,95.6,92.7,0,2.8,2.1,2.2
1998,42,1875,29.6,22.6,88,74.9,0,3.4,4.4,4.4
1998,43,1710,31.4,21.9,89,71.4,0,3.8,7.6,4.6
1998,44,1082,27.5,22.1,91.4,90.3,0,3.1,3.7,1
1998,45,525,29.5,22,92.9,83.3,0,4.1,5,2.5
1998,46,1607,29.2,20.7,89.1,76,0,3.1,6.7,3.2
1998,47,1758,30.6,20.6,92,73,0,3.3,5.8,2.6
1998,48,398,29.6,18.4,86.6,67.1,0,4.2,7.5,2.2
1998,49,89,29.1,16.9,91.3,70.1,0,3.3,6,2.5
1998,50,11,27.9,17,90.6,71.1,0,3.6,5.3,2.6
1998,51,3,27.9,16.7,89.1,61.9,0,4,7.8,2.4
1998,52,4,27.4,16.4,91.4,63.4,0,4.8,7.8,2.1
1999,1,2,27.1,16.6,88.4,68,0,3.7,6.9,2.2
1999,2,3,27.6,17.7,90.1,68.9,0,3.7,7,2.5
1999,3,1,27.5,17.6,90.1,68.4,0,2.7,8.9,2.5
1999,4,11,28.8,16.8,87.7,64,0,2.9,7.2,2.5
1999,5,6,28.4,18.3,86.6,68.4,0,2.5,8.3,2.7
1999,6,23,28.8,18.6,84.7,70.3,0,2.5,8.7,2.9
1999,7,156,30.2,18.2,87.3,63.3,0,2.7,8.4,2.5
1999,8,988,31.1,18.5,85.6,70.4,0,2.5,7,2.8
1999,9,335,31.9,19.1,91.6,73,0,2.2,8.9,3.3
1999,10,1686,31.7,20,84,64.1,0,2.2,8.9,3.1
1999,11,1482,31.1,19.2,79.7,60.6,0,2.1,8.8,3.1
1999,12,2991,31.8,22.4,82.4,71.3,0,2.4,7.5,3
1999,13,1593,32.9,22.8,91.6,63.1,0,2.7,7.7,3.6
1999,14,1657,33.5,20.9,91.3,59.1,0,3.4,9.2,4.2
1999,15,2207,35.2,23.9,91.3,68.6,0,3.7,7.4,4.5
1999,16,993,35.1,23.6,88.4,62.9,0,4.2,9,4.2
1999,17,424,35,25.1,84.3,75.3,0,4.4,8.4,5.1
1999,18,170,34.4,25.6,85.7,71,0,4.8,6.8,4.5
1999,19,973,34.2,24.9,89.1,71.9,0,4.8,7.2,4.5
1999,20,601,34.5,24.5,91.3,66.7,0,6.8,6.5,5.1
1999,21,9059,33.8,24.1,91.1,74.4,0,6.9,2.9,5.6
1999,22,1560,35.4,25.8,88.1,71.4,0,4.9,6.8,5.8
1999,23,55,37.1,25.9,88,52.6,0,5.9,5.9,8.5
1999,24,47,32.1,24.4,91.3,73.6,0,8.3,3.3,3.8
1999,25,39,31.5,24.9,94.6,65.9,0,10.2,2.3,4.1
1999,26,105,35.4,25.6,87.9,59.7,0,9,7.6,6.1
1999,27,195,33.6,23.2,90.4,62.6,0,9.2,5.5,4.6
1999,28,102,32.2,23.6,88.8,72.6,0,9.3,3.2,3.1
1999,29,2,31.9,23.6,90.5,73.1,0,9,4.8,3.6
1999,30,26,29.8,22.8,90.3,76.1,0,10.5,3.4,3.6
1999,31,153,30.1,24.4,84.7,75.6,0,9.2,1,4.3
1999,32,17,30.7,24.3,87.6,67,0,9.4,4.7,4.2
1999,33,25,31.4,24.4,86.3,71.3,0,7.3,4.2,4.1
1999,34,13,30.3,24.1,87.7,79.7,0,7.6,4.7,2.7
1999,35,74,28.9,22.9,83.5,74.7,0,7,1.3,2.9
1999,36,313,29.7,24,88.6,78,0,5.6,3.2,3.2
1999,37,774,29.4,24.1,91.9,77.4,0,5.2,3.8,2.5
1999,38,1478,31.2,24.6,90.1,72,0,3.7,5.3,3.3
1999,39,823,30.3,23.9,90.7,77.1,0,2.9,4.2,2.6
1999,40,3700,28,22.9,95.8,85.9,0,3.4,2.9,2.1
1999,41,5184,30.6,23,92.4,73,0,2.8,6.7,3.3
1999,42,2172,29.6,23,93.1,75.3,0,3.4,4.8,2.7
1999,43,1664,29.4,22.4,92.6,74,0,3.8,5.8,2.9
1999,44,1813,29.4,22.4,89.7,72.6,0,3.1,4.4,2.2
1999,45,1750,30.6,19.9,90.3,62.3,0,4.1,8.6,2.9
1999,46,281,29.4,17.8,94,59.4,0,3.1,8.5,2.6
1999,47,1211,29.5,20,96,64.4,0,3.3,6.6,3
1999,48,59,28.8,18.2,92.7,66.1,0,4.2,6.8,2.9
1999,49,16,28.7,16.6,92.7,62.9,0,3.3,7.5,2.7
1999,50,18,28.7,15,91.4,56.2,0,3.6,7.8,2.7
1999,51,10,27.4,18.8,88.9,67.2,0,4,6.3,2.5
1999,52,1,27.3,18.4,88,69.6,0,4.8,6.7,2.6
2000,1,1,27.2,18.6,86.7,68.6,0,3.7,6.8,2.7
2000,2,2,27.3,19.1,87.1,68.6,0,3.7,6.4,2.8
2000,3,3,29.2,19.1,82.9,62,0,2.7,7.6,3.5
2000,4,20,28.6,18.7,84.3,64.9,0,2.9,8.6,2.3
2000,5,150,29.2,18,80.6,62,0,2.5,8.1,3.2
2000,6,101,29.4,19.7,80.4,67,0,2.5,8.2,2.1
2000,7,96,29.2,19.7,80.7,69.9,0,2.7,8.2,2.7
2000,8,59,27.9,20.2,88.1,74.3,0,2.5,4.6,2.3
2000,9,311,29.2,18.3,79.9,65,0,2.2,7.6,2.8
2000,10,4369,31.3,19.4,88,68.3,0,2.1,9.2,3.3
2000,11,2155,31.1,20.3,83.6,62.7,0,2.1,9.4,3.4
2000,12,631,31.9,20.5,89.3,55.9,0,2.5,9.3,3.7
2000,13,905,32.7,20.3,83.6,51.1,0,2.7,7.7,4.1
2000,14,5750,32.4,22.8,86.6,58.5,0,3.4,8.4,4.4
2000,15,4217,32.9,23.2,91,54.6,0,3.7,8.5,4.7
2000,16,3380,33.6,22.4,89.7,70.9,0,4.3,8.9,4.6
2000,17,1277,35.1,24.9,88.6,73.4,0,4.5,8.4,4.7
2000,18,715,34.9,24.9,90.3,71,0,4.7,8,4.8
2000,19,821,34.4,23.5,93.3,62.3,0,5,8.7,3.3
2000,20,3960,38.2,25.7,86.3,59.4,0,7.1,6.8,6.9
2000,21,884,37.4,25.9,90.9,59.6,0,6.4,4.4,7.4
2000,22,1143,37.5,25,89.6,59.7,0,4.9,5.9,5.9
2000,23,937,31.7,24,91.4,80.6,0,6.1,5,6
2000,24,528,32.9,25.1,87.9,70.1,0,8.9,1.3,4.9
2000,25,248,31.9,23.8,87.6,74.7,0,10.2,2.8,4.2
2000,26,80,30.9,24,88,79,0,8.9,3.9,4.3
2000,27,310,30.6,23.4,92.9,85.3,0,9.2,3.4,5.1
2000,28,51,29,23.6,86.4,78.3,0,9.3,2.1,4.2
2000,29,53,31.1,24.9,88.9,70.9,0,9.4,4.3,4.3
2000,30,42,32.1,23.9,89.3,71.6,0,10.2,6.2,6.2
2000,31,15,32.1,25.4,80.8,80.7,0,9.4,7.4,4.7
2000,32,240,29,22.9,86,82.7,0,8.9,2.1,3.5
2000,33,698,29.6,22.5,85.9,71,0,7.4,3.7,3.5
2000,34,2365,27.5,22.1,88.3,86.3,0,7.3,0.8,2.5
2000,35,2299,28.4,23.2,88.5,77.1,0,7,3.9,3
2000,36,5026,30.9,23.6,88.6,72.7,0,5.7,5.1,3.4
2000,37,3930,32,23.7,91.9,74.7,0,4.9,5.7,3.6
2000,38,16195,30.8,22.6,90.1,79.3,0,3.7,4.7,4.7
2000,39,13940,31,22.4,90.7,74.3,0,2.8,4.6,4.6
2000,40,22270,32.4,22.6,92.1,72.3,0,3.7,8.2,2.8
2000,41,4021,31.8,22.7,92.3,74.4,0,2.6,7.4,2.6
2000,42,28070,29.7,22.1,90.4,80.4,0,3.5,2.8,2.8
2000,43,3365,32.6,20.4,93.4,71,0,3.6,9,2.9
2000,44,5805,30,21,94.2,72.9,0,3.7,5.6,2.4
2000,45,1860,28.8,21.6,90.8,70.1,0,4.1,5.5,2.5
2000,46,435,29.8,19,92,59.5,0,3,6.5,3.4
2000,47,739,30.6,18.8,92.2,67.9,0,3.5,5.4,2.9
2000,48,95,29.2,19.1,90.6,74,0,4,3.6,2.8
2000,49,4,27,18.1,91.1,66.9,0,3.2,6.4,2.8
2000,50,1,27.6,18.4,90.1,65.3,0,3.9,5.7,2.6
2000,51,0,28,18.8,88.9,67.2,0,4.1,6.3,2.5
2000,52,1,28,18.4,88,69.6,0,4.5,6.7,2.6
2001,1,15,27.2,18.6,87.4,68.6,0,3.7,6.8,2.7
2001,2,15,27.3,19.1,82.3,68.6,0,3.7,6.4,2.8
2001,3,26,27.9,19.3,85,68.1,0,2.7,7.2,2.6
2001,4,87,28,19.3,87.1,70.4,0,2.9,6.7,2.4
2001,5,62,28.9,16.2,82.1,66.9,0,2,7.8,2.8
2001,6,58,30.5,17.5,77.9,64,0,1.8,7.6,2.9
2001,7,237,30,18.8,84.7,61.6,0,1.8,7.4,3
2001,8,1081,30.5,20.3,89.4,62.1,0,2.5,7.7,3.2
2001,9,4598,30.8,20.5,82.9,62.1,0,2.2,8.1,3.4
2001,10,7406,30.8,20.8,74.7,64,0,2.2,8.1,3.3
2001,11,3573,31.1,21.4,69.7,62.4,0,2.1,7.8,3.4
2001,12,2960,31.3,21.9,79.9,65.2,0,2.4,7.7,3.7
2001,13,11129,32.1,22.4,75.3,60.2,0,2.7,8.1,4.1
2001,14,33006,32.4,22.8,89,58.5,0,3.4,8.4,4.4
2001,15,14440,32.9,23.2,90.4,54.6,0,3.7,8.5,4.7
2001,16,8912,32.9,22.3,88.7,60.9,0,4.2,8.7,4.8
2001,17,1944,34.4,22.3,91.1,55.6,0,4.4,9.1,5
2001,18,372,34.3,24.7,86.4,61.5,0,4.8,8,4.7
2001,19,2970,35.6,26,91.1,54.5,0,4.8,8.5,4.8
2001,20,1697,36.3,23.6,82.6,63.2,0,5.1,6,4.8
2001,21,52399,37.9,25.1,88.6,49.9,0,7.5,8,6
2001,22,1335,36.9,25.3,91.3,53.9,0,5,1.7,4
2001,23,5969,32.9,22.2,90,72.3,0,3.3,1.7,2.5
2001,24,11426,30.2,23.4,91,69.7,0,8.9,1.9,3.1
2001,25,2981,34,24.9,92,56.7,0,9.3,4.7,5.4
2001,26,1315,34.9,26.2,87.6,51.9,0,10.7,6.6,7.1
2001,27,195,32.3,25.2,91.1,64.6,0,13,2.2,4.9
2001,28,734,32.6,26.1,91.9,65.7,0,10.7,4,5.5
2001,29,14,32.1,23.9,89.3,72.3,0,10.2,1.8,3.6
2001,30,406,32,23.6,91.4,71.3,0,7.3,5.3,3.7
2001,31,647,31.3,24.2,86.4,76.1,0,7.1,4.4,3.4
2001,32,445,29.4,23.1,85.9,76,0,7.7,0.7,2.7
2001,33,437,29.1,23.9,85.9,73.6,0,9,0.9,3.6
2001,34,5252,28.7,23.4,85.9,75.9,0,12.1,3.1,3.1
2001,35,15468,31.4,24.4,89.6,64.9,0,7.6,6.8,4.1
2001,36,21271,32.1,24.6,85.6,71.6,0,6.7,5.4,4
2001,37,83577,31.1,23.2,93.4,78.4,0,3.6,2.9,2.7
2001,38,311169,32.1,23.5,88.3,74.7,0,3,5.7,3
2001,39,69933,29.7,23,86.6,82.6,0,3.2,2.8,2.3
2001,40,12260,30.2,22.7,92.1,83.1,0,4.2,4.3,3.9
2001,41,11656,31.8,23,96,69.6,0,3.2,6.7,3.4
2001,42,15110,29.8,22.9,90,82.9,0,4.1,5.3,2.2
2001,43,11081,31.5,22.4,88.1,72.4,0,3,7,2.8
2001,44,3883,31.9,20.8,92,65.4,0,2.1,6.6,3.3
2001,45,1790,27.4,21.5,91.4,85.3,0,7.1,0.7,1.8
2001,46,4142,30.4,21.1,92.4,68.7,0,3.7,6.8,2.6
2001,47,1470,31.3,19.6,91.4,66.7,0,4,8.9,3.4
2001,48,666,29.9,19,87.1,69.9,0,4.4,6,2.8
2001,49,219,30.4,16.5,91.7,65.4,0,2.3,8.7,2.7
2001,50,14,30.3,17.2,85.6,64.9,0,2.3,8.1,2.8
2001,51,13,26.5,17.9,87.3,67.1,0,6.1,3.9,2.9
2002,1,13,26.9,16.6,86.4,61.3,20.1,6.2,7.5,3
2002,2,2,27.5,17.4,86.9,66.9,0,5.4,3.7,2.8
2002,3,34,28.9,17.2,86,67.1,0,1.8,4.7,2.3
2002,4,90,29.9,20.4,85,67.3,0,2.1,4.1,2.3
2002,5,74,28.9,18.7,82.1,70,0,4,1.5,2.8
2002,6,237,28.7,17.5,71.9,65.7,0,2.7,2.9,2.9
2002,7,984,30.5,19,82.6,66.4,0,2,4.5,2.7
2002,8,1940,32.1,17,85.1,54.3,0,1.2,6.8,3
2002,9,1375,32,18,87.3,63.3,0,1.6,6.5,2.6
2002,10,3756,31,20.1,79.6,66.3,0,2.2,8.3,3
2002,11,2710,31.8,20.1,78.6,58,0,1.9,7.5,3.4
2002,12,4515,31.9,19.4,79.7,66,0,2.1,7.4,3.3
2002,13,3020,32.4,21.6,72.4,62.7,0,3,9.5,3.9
2002,14,1610,32.9,21.7,71.4,60.7,0,3.8,9.6,4.3
2002,15,350,32.9,21.7,82,60.7,0,3.6,10.3,4.3
2002,16,260,33.6,22.7,84.4,55.7,0,4.2,10.4,5.1
2002,17,460,34.1,23.2,91.3,60.4,0,4.4,10.3,5.2
2002,18,55,34.7,24,89.6,58,0,4.1,9.3,5.5
2002,19,114,39.1,27.4,88.3,49.4,5.3,7.1,9.7,6.7
2002,20,423,38.1,26.5,89,44,7.5,11.6,6.7,8.1
2002,21,527,37.1,26.4,90.9,50.4,0.8,7.8,7.5,6.5
2002,22,109,36.2,24.7,90.6,57.9,13.6,6,8.5,5.2
2002,23,151,35.1,24.7,89.4,67,32.4,5,5.1,4.8
2002,24,55,34.6,25.5,88.1,66.7,2.6,6.4,4.1,4.8
2002,25,104,31.7,24.7,86.7,64.9,6.8,12,0.8,4.2
2002,26,240,34.1,25.1,84.3,56.9,6.2,7.8,9,5.9
